id,headline,person,stages,investment_locations,location,position,min_investment,max_investment,target_investment,headline,previous_position,previous_firm,areas_of_interest_freeform,no_current_interest_freeform,vote_count,firm,degrees,investments_on_record
5653,General Partner at El Dorado Ventures & Venture Partner at Rally Ventures,Tom Peterson,Pre-seed,"Menlo Park, California","Menlo Park, California",general_partner,250000,5000000,2625000,General Partner at El Dorado Ventures & Venture Partner at Rally Ventures,,,,,0,El Dorado Ventures,,"{'id': '9850', 'company_display_name': 'Love With Food', 'total_raised': ['$2M'], 'coinvestor_names': ['Eugene Zhang (TSVC Capital)', 'Tak Miyata (Scrum Ventures)', 'Yun-Fang Juan (Brighter Capital)', 'Justin Kitch', 'Manish Chandra'], 'investor_profile_funding_rounds': [{'id': '28472', 'is_lead': False, 'board_role': None, 'funding_round': {'id': '7731', 'stage': 'Seed Round', 'date': '2014-06-10T00:00:00Z', 'amount': '$1.4M'}}]}"
17324,General Partner at ARTIS Ventures,Vasudev Bailey,Series A,San Francisco Bay Area,"San Francisco, California",general_partner,250000,25000000,10000000,General Partner at ARTIS Ventures,,,,,0,Artis Ventures (AV),,"{'id': '25195', 'company_display_name': 'Lemonaid Health', 'total_raised': ['$48M'], 'coinvestor_names': ['David Coats (Correlation Ventures)', 'Shana Fisher (Third Kind Ventures)'], 'investor_profile_funding_rounds': [{'id': '82402', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '45505', 'stage': 'Series B', 'date': '2020-07-31T00:00:00Z', 'amount': '$37M'}}]}"
48480,General Partner at SineWave Ventures,Vivek Ladsariya,Series A,"Palo Alto, California","Palo Alto, California",general_partner,100000,5000000,1500000,General Partner at SineWave Ventures,,,,,0,SineWave Ventures,,"{'id': '56216', 'company_display_name': 'Fluree', 'total_raised': ['$17M'], 'coinvestor_names': ['Ashish Mahashabde (Nanban Ventures)', 'Anna Mason (Ingeborg Investments)', 'Thiago Olson (EVE Atlas)'], 'investor_profile_funding_rounds': [{'id': '140329', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '76026', 'stage': 'Series A', 'date': '2023-04-19T00:00:00Z', 'amount': '$10M'}}]}"
20382,General Partner at Felicis Ventures,Viviana Faga,Series A,"San Francisco, California","San Francisco, California",general_partner,500000,15000000,7750000,General Partner at Felicis Ventures,,,,,0,Felicis Ventures,,"{'id': '74139', 'company_display_name': 'Preql', 'total_raised': ['$7M'], 'coinvestor_names': ['Yoav Naveh (INT3)'], 'investor_profile_funding_rounds': [{'id': '119471', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '65781', 'stage': 'Seed Round', 'date': '2022-05-24T00:00:00Z', 'amount': '$7M'}}]}"
8878,General Partner at Canaan Partners,Wende Hutton,Series A,"Menlo Park, California","Menlo Park, California",general_partner,250000,20000000,10000000,General Partner at Canaan Partners,,,,,0,Canaan Partners,,"{'id': '47617', 'company_display_name': 'Altheos', 'total_raised': ['$33M'], 'coinvestor_names': ['Peter Bisgaard (Pivotal bioVenture Partners)'], 'investor_profile_funding_rounds': [{'id': '29499', 'is_lead': False, 'board_role': None, 'funding_round': {'id': '17722', 'stage': 'Series A', 'date': '2012-02-09T00:00:00Z', 'amount': '$13M'}}, {'id': '29504', 'is_lead': False, 'board_role': None, 'funding_round': {'id': '17724', 'stage': 'Series A', 'date': '2010-04-05T00:00:00Z', 'amount': '$20M'}}]}"
8265,General Partner at Spark Capital,William Reed,Series B,"San Francisco, California",San Francisco Bay Area,general_partner,5000000,15000000,10000000,General Partner at Spark Capital,,,,,0,Spark Capital,,"{'id': '45576', 'company_display_name': 'MessageBird', 'total_raised': ['$1.1B'], 'coinvestor_names': ['Hiro Tamura (Atomico)'], 'investor_profile_funding_rounds': [{'id': '65501', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '36563', 'stage': 'Series C', 'date': '2020-10-08T00:00:00Z', 'amount': '$200M'}}]}"
15755,General Partner at Spark Capital,Yasmin Razavi,Series B,San Francisco Bay Area,"San Francisco, California",general_partner,5000000,15000000,10000000,General Partner at Spark Capital,,,,,0,Spark Capital,,"{'id': '56149', 'company_display_name': 'Deel', 'total_raised': ['$680M'], 'coinvestor_names': ['Anish Acharya (Andreessen Horowitz)', 'Darian Shirazi (Gradient Ventures)', 'Avichal Garg (Electric Capital)', 'Ryan Petersen (Founders Fund)', 'Ivan Taranenko (Roosh Ventures)', 'Andrew Tymovskyi (Roosh Ventures)', 'Lachy Groom (LGF)', 'Anthony Schiller (Green Bay Ventures)', 'Ali Rowghani (Y Combinator)', 'Daniel Gross (C2 Investment)', 'Rex Salisbury (Cambrian Ventures)', 'Cyril Grislain (Starburst Ventures)', 'Marc McCabe', 'Alexandre Scialom', 'Alex Zhuravlev', 'Ben Lang', 'Jeffrey Wilke'], 'investor_profile_funding_rounds': [{'id': '133814', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '63732', 'stage': 'Venture Round', 'date': '2022-05-11T00:00:00Z', 'amount': '$50M'}}, {'id': '133813', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '57285', 'stage': 'Series D', 'date': '2021-10-18T00:00:00Z', 'amount': '$430M'}}, {'id': '133812', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '39641', 'stage': 'Series C', 'date': '2021-04-21T00:00:00Z', 'amount': '$160M'}}, {'id': '64773', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '36183', 'stage': 'Series B', 'date': '2020-09-09T00:00:00Z', 'amount': '$30M'}}]}"
15483,General Partner at IDG Capital Partners,Young Guo,Seed,China,Beijing,general_partner,1000000,100000000,50000000,General Partner at IDG Capital Partners,,,,,0,IDG Capital,"{'id': '8355', 'name': 'MBA', 'field_of_study': None, 'school': {'id': '25852', 'name': 'Columbia University - Columbia Business School', 'display_name': 'Columbia University - Columbia Business School', 'total_student_count': 56}}","{'id': '65530', 'company_display_name': 'Pony.ai', 'total_raised': ['$1B'], 'coinvestor_names': ['Fisher Zhang (5Y Capital)', 'Kui Zhou (Sequoia Capital China)', 'Adrian Cheng (CVentures)'], 'investor_profile_funding_rounds': [{'id': '105232', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '50769', 'stage': 'Series A', 'date': '2018-01-15T00:00:00Z', 'amount': '$110M'}}, {'id': '105231', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '58212', 'stage': 'Seed Round', 'date': '2017-01-11T00:00:00Z', 'amount': '0'}}]}"
39290,General Partner at Norwest Venture Partners,Zack Scott,Series A,San Francisco Bay Area,"San Francisco, California",general_partner,100000,5000000,1500000,General Partner at Norwest Venture Partners,,,,,0,Norwest Venture Partners,,"{'id': '73425', 'company_display_name': 'Providence Medical Technology', 'total_raised': ['$25M'], 'coinvestor_names': [], 'investor_profile_funding_rounds': [{'id': '116896', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '64461', 'stage': 'Venture Round', 'date': '2018-09-20T00:00:00Z', 'amount': '$25M'}}]}"
22336,Founder and General Partner at Oxford Angel Fund,Neil Wolff,Series A,"San Bruno, California","San Bruno, California",general_partner,2200000,7900000,5600000,Founder and General Partner at Oxford Angel Fund,,,,,0,Oxford Angel Fund,,
8623,General Partner at Flex Capital,Jeffrey Lu,Series A,San Francisco Bay Area,"San Francisco, California",general_partner,100000,10000000,1000000,General Partner at Flex Capital,,,,,0,Flex Capital,,
7442,General Partner at Atomic,Chester Ng,Series B,"San Francisco, California",San Francisco Bay Area,general_partner,200000,2000000,1000000,General Partner at Atomic,,,,,0,Atomic,"{'id': '4650', 'name': 'BS', 'field_of_study': None, 'school': {'id': '30844', 'name': 'University of California San Diego', 'display_name': 'University of California San Diego', 'total_student_count': 13}}",
15796,"General Partner, Co-Founder at Agent Capital",Preston Noon,Series A,"Boston, Massachusetts","Boston, Massachusetts",general_partner,250000,15000000,7500000,"General Partner, Co-Founder at Agent Capital",,,"We are in the midst of a golden era for biotechnology & pharmaceuticals brought on by recent breakthroughs in genomics, proteomics & new treatment modalities (e.g., gene & cell therapy).

I am interested in finding passionate founders and entrepreneurs utilizing these new foundational tools to unlock novel treatments to extend human life for conditions with the highest unmet medical need (e.g., cancer, aging, rare diseases, neurodegeneration, etc.).","I am less interested in therapies that offer incremental improvements (otherwise known as ""me too"" or fast follower therapies), or those therapies being developed for conditions that are well cared for with existing medicines.",1,Agent Capital,"{'id': '8379', 'name': 'Bachelor of Science', 'field_of_study': '', 'school': {'id': '27133', 'name': 'University of Connecticut', 'display_name': 'University of Connecticut', 'total_student_count': 5}}",
43806,"General Partner, Frontiers Capital, an early stage deep tech investment firm",Ajay Singh,Series A,"Los Altos Hills, California","Los Altos Hills, California",general_partner,100000,3000000,500000,"General Partner, Frontiers Capital, an early stage deep tech investment firm",,,"Artificial Intelligence, Machine Learning, Blockchain, Cryptocurrencies, Quantum Computing, AR/VR",Hardware,0,Frontiers Capital,"{'id': '11114', 'name': 'JD', 'field_of_study': 'Corporate Law', 'school': {'id': '38855', 'name': 'Northwestern University School of Law', 'display_name': 'Northwestern University School of Law', 'total_student_count': 3}}","{'id': '52359', 'company_display_name': 'OccamzRazor', 'total_raised': ['$4.5M'], 'coinvestor_names': ['Phil Libin (General Catalyst)', 'Nate Dalton (Daybreak Partners)', 'DA Wallach (Time BioVentures)', 'Eric Anschutz', 'Justin Rosenstein'], 'investor_profile_funding_rounds': [{'id': '132056', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '32175', 'stage': 'Seed Round', 'date': '2017-02-10T00:00:00Z', 'amount': '0'}}]}"
17401,General Partner at a16z,Julie Yoo,Seed,San Francisco Bay Area,"Menlo Park, California",general_partner,10000,100000000,10000000,General Partner at a16z,,,"healthcare technology, with a focus on companies that are modernizing how we access, pay for, and experience the healthcare system",,0,Andreessen Horowitz,,"{'id': '59455', 'company_display_name': 'Bayesian Health', 'total_raised': ['$15M'], 'coinvestor_names': ['Vijay Pande (Andreessen Horowitz)', 'Vineeta Agarwala (Andreessen Horowitz)', 'R. Jacob Vogelstein (Catalio Capital)'], 'investor_profile_funding_rounds': [{'id': '73445', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '40536', 'stage': 'Venture Round', 'date': '2021-07-12T00:00:00Z', 'amount': '$15M'}}]}"
23683,General Partner at OCA Ventures,Kevin McQuillan,Pre-seed,New York City,San Francisco Bay Area,general_partner,50000,4000000,2000000,General Partner at OCA Ventures,,,Communication markets,,0,OCA Ventures,,"{'id': '53204', 'company_display_name': 'Livly', 'total_raised': ['$18M'], 'coinvestor_names': ['Gabe Greenbaum (B Capital Group)'], 'investor_profile_funding_rounds': [{'id': '86556', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '47803', 'stage': 'Venture Round', 'date': '2020-04-02T00:00:00Z', 'amount': '$8M'}}]}"
23417,General Partner at Bold Capital Partners,Peter Diamandis,Series A,"Los Angeles, California","Santa Monica, California",general_partner,100000,5000000,1500000,General Partner at Bold Capital Partners,,,"Longevity (extending the human healthspan); Inspiring & guiding Entrepreneurs to think exponentially and solve global grand challenges; Opening the commercial space frontier, specifically through property and resource rights in space.",,0,Bold Capital Partners,,"{'id': '41372', 'company_display_name': 'Celularity', 'total_raised': ['$250M'], 'coinvestor_names': ['Bill Maris (Section 32)'], 'investor_profile_funding_rounds': [{'id': '85883', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '3355', 'stage': 'Venture Round', 'date': '2018-02-15T00:00:00Z', 'amount': '$250M'}}]}"
17416,General Partner at a16z Growth Fund,Sarah Wang,Series B,San Francisco Bay Area,"San Francisco, California",general_partner,10000,100000000,10000000,General Partner at a16z Growth Fund,,,"late stage venture investments across enterprise, consumer, fintech, and bio",,0,Andreessen Horowitz,,"{'id': '55717', 'company_display_name': 'Hex Technologies', 'total_raised': ['$96M'], 'coinvestor_names': ['Jeffrey Silverstein (Andreessen Horowitz)', 'Viviana Faga (Felicis Ventures)', 'Lenny Rachitsky (AirAngels)', 'Tomasz Tunguz (Theory Ventures)', 'Astasia Myers (Quiet Capital)', 'Kevin Alvarez-Fung (Predictive VC)', 'Ross Fubini (XYZ Venture Capital)'], 'investor_profile_funding_rounds': [{'id': '138591', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '75326', 'stage': 'Venture Round', 'date': '2023-03-23T00:00:00Z', 'amount': '$28M'}}, {'id': '114782', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '63288', 'stage': 'Series B', 'date': '2022-03-22T00:00:00Z', 'amount': '$52M'}}]}"
9202,General Partner at Matrix Partners,Stan Reiss,Series B,"Seattle, Washington","Cambridge, Massachusetts",general_partner,100000,10000000,2000000,General Partner at Matrix Partners,,,"Tech product led Seed and Series A investments selling to technical buyers at businesses.  Specifically chips, components, subsystems, infrastructure software, dev tools, ML tools, robotics, and health IT.","Consumer, Fintech, Biotech.",0,Matrix,"{'id': '11362', 'name': 'MBA', 'field_of_study': '', 'school': {'id': '25192', 'name': 'Harvard Business School', 'display_name': 'Harvard Business School', 'total_student_count': 310}}","{'id': '46958', 'company_display_name': 'Carbon Design Systems', 'total_raised': ['$37M'], 'coinvestor_names': ['Will Herman'], 'investor_profile_funding_rounds': [{'id': '26404', 'is_lead': False, 'board_role': {'id': '10939', 'title': 'Member of the Board of Directors'}, 'funding_round': {'id': '16331', 'stage': 'Series E', 'date': '2009-05-26T00:00:00Z', 'amount': '$7.5M'}}, {'id': '26409', 'is_lead': False, 'board_role': {'id': '10939', 'title': 'Member of the Board of Directors'}, 'funding_round': {'id': '16336', 'stage': 'Series E', 'date': '2008-01-09T00:00:00Z', 'amount': '$6M'}}, {'id': '26410', 'is_lead': False, 'board_role': {'id': '10939', 'title': 'Member of the Board of Directors'}, 'funding_round': {'id': '16337', 'stage': 'Series D', 'date': '2007-06-15T00:00:00Z', 'amount': '$8M'}}, {'id': '26411', 'is_lead': False, 'board_role': {'id': '10939', 'title': 'Member of the Board of Directors'}, 'funding_round': {'id': '16338', 'stage': 'Series C', 'date': '2005-09-20T00:00:00Z', 'amount': '$5.4M'}}, {'id': '132627', 'is_lead': True, 'board_role': {'id': '10939', 'title': 'Member of the Board of Directors'}, 'funding_round': {'id': '72264', 'stage': 'Series B', 'date': '2004-01-14T00:00:00Z', 'amount': '$10M'}}]}"
17149,General Partner at Next47,TJ Rylander,Seed,"Menlo Park, California","Menlo Park, California",general_partner,100000,5000000,1500000,General Partner at Next47,,,"robotics, enterprise IT and cybersecurity",,0,Next47,,"{'id': '24930', 'company_display_name': 'Built Robotics', 'total_raised': ['$110M'], 'coinvestor_names': ['Griffin Schroeder (Tiger Global Management)', 'Aaron Jacobson (New Enterprise Associates (NEA))', 'Edward Lando (Pareto Holdings)', 'Henry McNamara (Great Oaks Venture Capital)', 'Helen Zelman Boniske (Lemnos Labs)'], 'investor_profile_funding_rounds': [{'id': '113362', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '62614', 'stage': 'Series B', 'date': '2019-09-19T00:00:00Z', 'amount': '$33M'}}]}"
17418,General Partner @a16z; Physician @Stanford,Vineeta Agarwala,Series A,San Francisco Bay Area,San Francisco Bay Area,general_partner,10000,100000000,10000000,General Partner @a16z; Physician @Stanford,,,"therapeutics, diagnostics, and digital health, with a focus on companies that are leveraging unique datasets to improve drug development and patient care delivery",,0,Andreessen Horowitz,,"{'id': '71249', 'company_display_name': 'Waymark', 'total_raised': ['$47M'], 'coinvestor_names': ['Mohamad Makhzoumi (New Enterprise Associates (NEA))', 'Gabe Karp (Lightbank)'], 'investor_profile_funding_rounds': [{'id': '115429', 'is_lead': True, 'board_role': None, 'funding_round': {'id': '63735', 'stage': 'Series A', 'date': '2022-01-04T00:00:00Z', 'amount': '$45M'}}]}"
38366,General Partner at VMG Partners,Wayne Wu,Series D,San Francisco Bay Area,San Francisco Bay Area,general_partner,100000,5000000,1500000,General Partner at VMG Partners,,,lifestyle and personal care sectors,,0,VMG Partners,,"{'id': '72765', 'company_display_name': 'Redbud Brands', 'total_raised': ['$46M'], 'coinvestor_names': [], 'investor_profile_funding_rounds': [{'id': '115814', 'is_lead': None, 'board_role': None, 'funding_round': {'id': '63888', 'stage': 'Venture Round', 'date': '2022-05-23T00:00:00Z', 'amount': '$46M'}}]}"
23964,General Partner at Pegasus Tech Ventures,Abul Nuruzzaman,Series A,San Francisco Bay Area,"San Jose, California",general_partner,100000,5000000,1500000,General Partner at Pegasus Tech Ventures,,,,,0,Pegasus Tech Ventures,,
29052,General Partner at Magic Fund,Alison Cheung,Series A,San Francisco Bay Area,San Francisco Bay Area,general_partner,100000,5000000,1500000,General Partner at Magic Fund,,,,,0,MAGIC Fund,,
